iter	Passed	Remaining
406	5226	7615
407	5241	7605
408	5256	7595
409	5272	7587
410	5310	7609
411	5327	7603
412	5341	7591
413	5358	7584
414	5372	7573
415	5387	7563
416	5398	7548
417	5411	7534
418	5425	7523
419	5438	7510
420	5452	7499
421	5466	7487
422	5481	7476
423	5494	7464
424	5507	7451
425	5520	7438
426	5533	7425
427	5546	7412
428	5558	7398
429	5571	7385
430	5584	7373
431	5593	7354
432	5605	7340
433	5617	7326
434	5630	7312
435	5644	7301
436	5658	7289
437	5671	7277
438	5684	7264
439	5698	7253
440	5711	7239
441	5724	7226
442	5736	7212
443	5749	7199
444	5761	7185
445	5774	7172
446	5787	7160
447	5800	7146
448	5813	7133
449	5825	7119
450	5839	7108
451	5853	7097
452	5868	7086
453	5881	7073
454	5894	7059
455	5906	7046
456	5920	7034
457	5933	7022
458	5947	7009
459	5959	6995
460	5972	6983
461	5986	6971
462	5999	6958
463	6011	6944
464	6024	6931
465	6037	6918
466	6051	6906
467	6066	6896
468	6079	6883
469	6092	6869
470	6104	6855
471	6117	6842
472	6129	6829
473	6142	6816
474	6154	6802
475	6168	6791
476	6182	6778
477	6195	6766
478	6208	6752
479	6220	6738
480	6233	6726
481	6248	6715
482	6262	6703
483	6276	6691
484	6292	6681
485	6330	6695
486	6345	6683
487	6358	6671
488	6371	6657
489	6383	6644
490	6396	6630
491	6410	6618
492	6424	6606
493	6436	6592
494	6448	6578
495	6462	6566
496	6476	6554
497	6491	6543
498	6504	6530
499	6516	6516
500	6529	6503
501	6542	6490
502	6556	6478
503	6569	6464
504	6581	6450
505	6594	6438
506	6607	6425
507	6619	6411
508	6633	6398
509	6647	6387
510	6662	6375
511	6676	6363
512	6689	6350
513	6702	6337
514	6714	6323
515	6727	6310
516	6740	6297
517	6753	6284
518	6765	6269
519	6776	6255
520	6790	6242
521	6802	6229
522	6814	6215
523	6828	6202
524	6840	6189
525	6853	6176
526	6868	6165
527	6882	6152
528	6896	6140
529	6909	6126
530	6922	6114
531	6935	6101
532	6948	6087
533	6961	6074
534	6973	6061
535	6987	6048
536	7000	6035
537	7012	6022
538	7026	6009
539	7039	5996
540	7054	5985
541	7068	5973
542	7081	5960
543	7095	5947
544	7109	5935
545	7122	5922
546	7135	5909
547	7148	5896
548	7163	5884
549	7177	5872
550	7190	5859
551	7202	5845
552	7215	5832
553	7230	5821
554	7243	5807
555	7259	5797
556	7289	5797
557	7326	5803
558	7360	5806
559	7374	5794
560	7387	5780
561	7402	5768
562	7417	5757
563	7431	5744
564	7451	5736
565	7465	5724
566	7477	5710
567	7484	5692
568	7505	5684
569	7517	5671
570	7530	5657
571	7542	5643
572	7554	5629
573	7581	5626
574	7593	5612
575	7607	5599
576	7618	5585
577	7632	5572
578	7646	5559
579	7663	5549
580	7677	5536
581	7690	5523
582	7703	5509
583	7716	5496
584	7728	5482
585	7741	5469
586	7753	5455
587	7765	5441
588	7778	5428
589	7791	5414
590	7804	5400
591	7812	5384
592	7826	5371
593	7839	5358
594	7852	5344
595	7865	5331
596	7879	5318
597	7893	5306
598	7906	5292
599	7918	5279
600	7930	5265
601	7943	5251
602	7955	5237
603	7970	5225
604	7983	5212
605	7994	5197
606	8007	5184
607	8020	5171
608	8035	5158
609	8047	5144
610	8059	5131
611	8074	5119
612	8087	5106
613	8101	5093
614	8115	5080
615	8128	5067
616	8142	5054
617	8157	5042
618	8171	5029
619	8184	5016
620	8197	5003
621	8209	4989
622	8222	4975
623	8236	4962
624	8249	4949
625	8260	4935
626	8274	4922
627	8289	4910
628	8303	4897
629	8317	4884
630	8331	4871
631	8344	4859
632	8359	4846
633	8397	4847
634	8412	4835
635	8425	4822
636	8440	4809
637	8454	4797
638	8468	4784
639	8482	4771
640	8495	4757
641	8507	4743
642	8519	4730
643	8532	4716
644	8546	4703
645	8558	4689
646	8570	4676
647	8584	4662
648	8597	4649
649	8609	4635
650	8621	4621
651	8635	4609
652	8649	4596
653	8661	4582
654	8677	4570
655	8684	4554
656	8699	4541
657	8712	4528
658	8725	4514
659	8737	4500
660	8749	4487
661	8763	4474
662	8777	4461
663	8789	4447
664	8801	4433
665	8814	4420
666	8828	4407
667	8841	4394
668	8853	4380
669	8866	4366
670	8880	4354
671	8894	4341
672	8907	4328
673	8922	4315
674	8935	4302
675	8947	4288
676	8960	4275
677	8973	4261
678	8987	4248
679	8999	4235
680	9013	4221
681	9028	4209
682	9041	4196
683	9056	4184
684	9070	4171
685	9082	4157
686	9096	4144
687	9110	4131
688	9125	4119
689	9138	4105
690	9152	4092
691	9163	4078
692	9176	4065
693	9189	4051
694	9202	4038
695	9215	4025
696	9228	4012
697	9241	3998
698	9254	3985
699	9269	3972
700	9283	3959
701	9296	3946
702	9309	3932
703	9321	3919
704	9334	3906
705	9348	3892
706	9360	3879
707	9373	3865
708	9475	3889
709	9517	3887
710	9538	3877
711	9555	3865
712	9572	3853
713	9588	3840
714	9603	3827
715	9616	3814
716	9629	3800
717	9641	3786
718	9653	3772
719	9666	3759
720	9679	3745
721	9691	3731
722	9703	3717
723	9718	3704
724	9731	3691
725	9745	3678
726	9758	3664
727	9770	3650
728	9784	3637
729	9796	3623
730	9810	3610
731	9822	3596
732	9835	3582
733	9848	3568
734	9860	3555
735	9874	3541
736	9887	3528
737	9901	3515
738	9915	3501
739	9928	3488
740	9941	3474
741	9954	3461
742	9968	3448
743	9981	3434
744	9994	3420
745	10007	3407
746	10020	3393
747	10033	3380
748	10046	3366
749	10059	3353
750	10072	3339
751	10084	3325
752	10099	3312
753	10114	3299
754	10130	3287
755	10143	3273
756	10156	3260
757	10168	3246
758	10181	3232
759	10194	3219
760	10207	3205
761	10219	3191
762	10232	3178
763	10245	3164
764	10259	3151
765	10271	3137
766	10284	3124
767	10298	3110
768	10313	3098
769	10326	3084
770	10339	3071
771	10354	3058
772	10368	3044
773	10380	3031
774	10393	3017
775	10407	3004
776	10420	2990
777	10432	2976
778	10445	2963
779	10459	2950
780	10473	2936
781	10487	2923
782	10501	2910
783	10518	2897
784	10559	2891
785	10573	2878
786	10591	2866
787	10605	2853
788	10618	2839
789	10631	2826
790	10644	2812
791	10658	2799
792	10671	2785
793	10684	2771
794	10697	2758
795	10710	2744
796	10722	2731
797	10735	2717
798	10747	2703
799	10759	2689
800	10772	2676
801	10785	2662
802	10798	2649
803	10809	2635
804	10831	2623
805	10843	2610
806	10856	2596
807	10870	2583
808	10885	2569
809	10899	2556
810	10913	2543
811	10925	2529
812	10937	2515
813	10950	2502
814	10963	2488
815	10976	2475
816	10988	2461
817	11002	2447
818	11015	2434
819	11029	2421
820	11042	2407
821	11054	2393
822	11068	2380
823	11082	2367
824	11097	2353
825	11111	2340
826	11124	2327
827	11137	2313
828	11150	2300
829	11163	2286
830	11176	2273
831	11189	2259
832	11202	2245
833	11216	2232
834	11230	2219
835	11244	2205
836	11259	2192
837	11272	2179
838	11285	2165
839	11298	2152
840	11311	2138
841	11327	2125
842	11340	2112
843	11352	2098
844	11365	2084
845	11378	2071
846	11390	2057
847	11403	2044
848	11415	2030
849	11429	2017
850	11442	2003
851	11458	1990
852	11471	1976
853	11487	1963
854	11501	1950
855	11514	1937
856	11530	1924
857	11548	1911
858	11593	1902
859	11607	1889
860	11622	1876
861	11635	1862
862	11647	1848
863	11661	1835
864	11675	1822
865	11689	1808
866	11703	1795
867	11718	1782
868	11738	1769
869	11751	1755
870	11763	1742
871	11776	1728
872	11788	1714
873	11802	1701
874	11815	1687
875	11828	1674
876	11842	1660
877	11855	1647
878	11871	1634
879	11884	1620
880	11898	1607
881	11908	1593
882	11926	1580
883	11939	1566
884	11952	1553
885	11964	1539
886	11976	1525
887	11988	1512
888	12001	1498
889	12015	1485
890	12027	1471
891	12039	1457
892	12054	1444
893	12069	1431
894	12083	1417
895	12096	1404
896	12111	1390
897	12124	1377
898	12137	1363
899	12149	1349
900	12162	1336
901	12176	1322
902	12189	1309
903	12203	1295
904	12220	1282
905	12229	1268
906	12241	1255
907	12256	1241
908	12270	1228
909	12283	1214
910	12298	1201
911	12315	1188
912	12328	1174
913	12340	1161
914	12352	1147
915	12365	1133
916	12378	1120
917	12391	1106
918	12403	1093
919	12417	1079
920	12431	1066
921	12444	1052
922	12460	1039
923	12473	1025
924	12486	1012
925	12499	998
926	12513	985
927	12526	971
928	12538	958
929	12550	944
930	12563	931
931	12579	917
932	12595	904
933	12637	893
934	12651	879
935	12664	865
936	12679	852
937	12695	839
938	12709	825
939	12721	812
940	12734	798
941	12747	784
942	12760	771
943	12773	757
944	12786	744
945	12798	730
946	12811	717
947	12824	703
948	12839	689
949	12851	676
950	12865	662
951	12880	649
952	12894	635
953	12908	622
954	12922	608
955	12936	595
956	12948	581
957	12960	568
958	12974	554
959	12987	541
960	13001	527
961	13014	514
962	13026	500
963	13040	486
964	13053	473
965	13070	460
966	13084	446
967	13097	432
968	13112	419
969	13125	405
970	13138	392
971	13152	378
972	13164	365
973	13177	351
974	13190	338
975	13203	324
976	13217	311
977	13231	297
978	13243	284
979	13256	270
980	13270	257
981	13285	243
982	13299	229
983	13312	216
984	13325	202
985	13332	189
986	13344	175
987	13356	162
988	13370	148
989	13383	135
990	13395	121
991	13407	108
992	13421	94
993	13434	81
994	13448	67
995	13463	54
996	13481	40
997	13497	27
998	13514	13
999	13527	0
